timestamp,open,high,low,close,volume
2025-04-15 00:00:00+05:30,52.4,53.86,52.01,53.4,517903
2025-04-16 00:00:00+05:30,54.2,57.4,54.06,55.71,1868962
2025-04-17 00:00:00+05:30,55.8,56.99,54.25,55.22,663888
2025-04-21 00:00:00+05:30,55.55,56.9,55.51,56.55,703604
2025-04-22 00:00:00+05:30,56.55,59.2,55.76,57.85,961647
2025-04-23 00:00:00+05:30,58.0,58.2,55.1,55.94,718324
2025-04-24 00:00:00+05:30,56.32,57.08,55.7,55.97,397187
2025-04-25 00:00:00+05:30,56.0,56.53,53.1,54.02,470612
2025-04-28 00:00:00+05:30,54.02,54.82,53.15,53.71,380062
2025-04-29 00:00:00+05:30,54.05,54.9,53.5,53.68,251370
2025-04-30 00:00:00+05:30,53.5,53.54,51.27,51.68,464645
2025-05-02 00:00:00+05:30,52.0,52.64,51.3,51.62,218449
2025-05-05 00:00:00+05:30,52.0,52.85,51.06,52.51,281835
2025-05-06 00:00:00+05:30,52.59,52.86,50.21,50.66,257610
2025-05-07 00:00:00+05:30,50.0,51.77,49.78,50.55,397572
2025-05-08 00:00:00+05:30,50.32,52.51,49.9,50.57,436007
2025-05-09 00:00:00+05:30,48.25,50.94,48.25,50.45,352508
2025-05-12 00:00:00+05:30,52.0,53.75,51.51,53.3,354525
2025-05-13 00:00:00+05:30,53.7,54.3,52.91,53.56,266694
2025-05-14 00:00:00+05:30,53.89,55.45,53.34,55.26,527254
2025-05-15 00:00:00+05:30,55.26,56.1,54.84,55.61,382123
2025-05-16 00:00:00+05:30,55.89,56.94,55.41,56.61,388881
2025-05-19 00:00:00+05:30,57.0,58.2,56.89,57.47,595613
2025-05-20 00:00:00+05:30,57.47,57.94,55.35,56.47,563799
2025-05-21 00:00:00+05:30,56.5,57.75,55.8,57.57,689186
2025-05-22 00:00:00+05:30,58.0,61.9,57.5,60.04,2871990
2025-05-23 00:00:00+05:30,60.23,61.69,59.3,60.55,1370305
2025-05-26 00:00:00+05:30,60.51,63.69,59.81,61.31,1950354
2025-05-27 00:00:00+05:30,61.55,61.92,60.3,61.6,932057
2025-05-28 00:00:00+05:30,61.93,62.31,60.39,60.72,553097
2025-05-29 00:00:00+05:30,61.0,61.92,60.25,60.94,540098
2025-05-30 00:00:00+05:30,61.2,61.3,58.28,58.97,1017276
2025-06-02 00:00:00+05:30,59.0,61.74,58.4,60.99,1051134
2025-06-03 00:00:00+05:30,61.31,61.67,60.0,60.17,436617
2025-06-04 00:00:00+05:30,59.81,60.98,59.32,60.74,510511
2025-06-05 00:00:00+05:30,61.15,61.46,59.45,59.83,491574
2025-06-06 00:00:00+05:30,59.8,60.3,59.5,59.61,312768
2025-06-09 00:00:00+05:30,61.0,62.57,59.6,60.0,1377309
2025-06-10 00:00:00+05:30,60.63,61.3,59.8,60.0,1113271
2025-06-11 00:00:00+05:30,60.32,63.39,60.24,61.26,1759450
2025-06-12 00:00:00+05:30,61.3,61.64,59.03,59.38,813650
2025-06-13 00:00:00+05:30,58.48,59.95,57.66,59.42,582052
2025-06-16 00:00:00+05:30,59.42,59.59,57.3,57.58,713168
2025-06-17 00:00:00+05:30,57.9,58.62,56.8,57.01,549867
2025-06-18 00:00:00+05:30,56.51,59.38,56.51,58.7,932713
2025-06-19 00:00:00+05:30,58.95,59.01,56.0,56.19,603428
2025-06-20 00:00:00+05:30,56.55,57.37,56.08,56.53,447218
2025-06-23 00:00:00+05:30,56.0,56.74,55.53,56.34,327371
2025-06-24 00:00:00+05:30,57.2,58.32,56.9,57.17,412843
2025-06-25 00:00:00+05:30,57.4,58.91,56.5,56.99,1347738
2025-06-26 00:00:00+05:30,57.21,58.3,54.85,55.39,1623929
2025-06-27 00:00:00+05:30,55.38,55.38,49.95,50.41,9088946
2025-06-30 00:00:00+05:30,51.98,53.21,51.11,52.21,2738288
2025-07-01 00:00:00+05:30,52.45,53.15,51.5,52.02,1269950
2025-07-02 00:00:00+05:30,51.75,52.56,51.67,52.3,833354
2025-07-03 00:00:00+05:30,53.2,57.49,52.87,56.92,6847924
2025-07-04 00:00:00+05:30,57.0,57.69,55.32,55.94,1962421
2025-07-07 00:00:00+05:30,56.59,58.43,55.51,56.19,2152122
2025-07-08 00:00:00+05:30,56.24,57.62,55.75,56.85,624574
2025-07-09 00:00:00+05:30,56.83,56.83,55.5,55.84,524502
2025-07-10 00:00:00+05:30,56.0,57.1,55.9,56.68,555507
2025-07-11 00:00:00+05:30,56.68,56.69,55.02,55.55,553373
2025-07-14 00:00:00+05:30,55.53,55.53,54.4,54.57,348476
2025-07-15 00:00:00+05:30,54.79,56.0,54.72,55.7,623645
2025-07-16 00:00:00+05:30,55.75,56.02,55.5,55.7,422022
2025-07-17 00:00:00+05:30,56.6,57.5,55.1,55.27,954279
2025-07-18 00:00:00+05:30,55.3,55.68,54.47,55.12,493686
2025-07-21 00:00:00+05:30,55.12,55.33,54.0,54.22,349624
2025-07-22 00:00:00+05:30,54.44,54.63,53.81,53.98,316996
2025-07-23 00:00:00+05:30,54.05,54.47,53.48,54.15,317549
2025-07-24 00:00:00+05:30,54.15,54.58,53.0,53.26,387455
2025-07-25 00:00:00+05:30,53.0,53.41,52.0,52.2,391353
2025-07-28 00:00:00+05:30,52.04,52.57,51.0,51.07,428681
2025-07-29 00:00:00+05:30,51.21,52.7,50.84,52.45,477806
2025-07-30 00:00:00+05:30,52.59,52.66,51.61,51.88,197048
2025-07-31 00:00:00+05:30,51.99,52.39,50.9,52.02,262037
2025-08-01 00:00:00+05:30,51.82,52.64,50.46,50.8,524888
2025-08-04 00:00:00+05:30,51.5,51.5,50.1,50.3,444656
2025-08-05 00:00:00+05:30,50.1,50.93,50.05,50.32,437289
2025-08-06 00:00:00+05:30,50.89,50.89,49.5,49.81,498101
2025-08-07 00:00:00+05:30,49.81,50.39,48.86,49.81,387246
2025-08-08 00:00:00+05:30,50.2,50.21,47.82,48.8,956627
2025-08-11 00:00:00+05:30,48.71,49.48,48.32,49.04,248515
2025-08-12 00:00:00+05:30,49.6,49.79,48.7,48.95,235158
2025-08-13 00:00:00+05:30,49.02,51.79,49.0,51.29,1224064
2025-08-14 00:00:00+05:30,48.87,49.72,47.68,47.88,1196822
2025-08-18 00:00:00+05:30,48.97,49.3,48.41,48.71,303505
2025-08-19 00:00:00+05:30,48.4,50.68,48.4,50.33,480156
2025-08-20 00:00:00+05:30,50.52,51.01,49.89,50.6,434061
2025-08-21 00:00:00+05:30,51.1,51.34,50.0,50.19,355600
2025-08-22 00:00:00+05:30,50.78,50.78,49.14,49.58,343115
2025-08-25 00:00:00+05:30,50.0,50.13,48.81,49.09,229189
2025-08-26 00:00:00+05:30,49.1,49.51,48.2,48.41,370551
2025-08-28 00:00:00+05:30,48.41,48.99,47.9,48.0,443669
2025-08-29 00:00:00+05:30,48.7,48.7,47.0,47.3,479151
2025-09-01 00:00:00+05:30,47.5,48.25,47.42,47.97,200154
2025-09-02 00:00:00+05:30,47.97,49.3,47.75,48.3,444981
2025-09-03 00:00:00+05:30,48.7,49.0,48.3,48.74,310706
2025-09-04 00:00:00+05:30,49.19,49.68,48.25,48.39,305973
2025-09-05 00:00:00+05:30,48.58,49.05,47.81,48.28,240147
2025-09-08 00:00:00+05:30,48.48,48.88,48.03,48.37,381288
2025-09-09 00:00:00+05:30,48.59,49.0,48.28,48.82,252153
2025-09-10 00:00:00+05:30,48.96,49.5,48.56,49.31,362299
2025-09-11 00:00:00+05:30,48.71,49.85,48.5,48.76,389321
2025-09-12 00:00:00+05:30,48.77,49.3,48.7,49.1,310705
2025-09-15 00:00:00+05:30,49.1,50.73,48.5,48.68,945176
2025-09-16 00:00:00+05:30,49.07,49.5,47.96,48.06,830712
2025-09-17 00:00:00+05:30,48.1,49.0,48.1,48.86,399688
2025-09-18 00:00:00+05:30,49.25,49.3,47.65,47.93,1117220
2025-09-19 00:00:00+05:30,48.0,48.8,47.42,47.65,768567
2025-09-22 00:00:00+05:30,47.74,48.01,46.6,46.95,1319839
2025-09-23 00:00:00+05:30,47.18,47.51,46.25,46.74,721204
2025-09-24 00:00:00+05:30,46.79,47.7,46.55,46.69,398030
2025-09-25 00:00:00+05:30,46.82,47.0,46.0,46.4,479070
2025-09-26 00:00:00+05:30,46.39,46.43,45.25,45.5,501110
2025-09-29 00:00:00+05:30,45.68,46.0,44.85,45.0,348356
2025-09-30 00:00:00+05:30,45.17,45.38,44.91,45.06,294695
2025-10-01 00:00:00+05:30,45.06,45.81,45.0,45.68,442254
2025-10-03 00:00:00+05:30,45.9,46.1,45.58,45.83,234216
2025-10-06 00:00:00+05:30,45.98,46.79,45.86,46.45,428339
2025-10-07 00:00:00+05:30,46.35,48.25,43.01,46.52,3847874
2025-10-08 00:00:00+05:30,46.0,46.21,44.31,44.57,1460795
