timestamp,open,high,low,close,volume
2025-03-25 00:00:00+05:30,2312.22,2314.79,2244.45,2249.54,787083
2025-03-26 00:00:00+05:30,2253.96,2287.84,2237.62,2242.03,1112828
2025-03-27 00:00:00+05:30,2239.51,2301.46,2221.67,2291.23,1749426
2025-03-28 00:00:00+05:30,2303.5,2314.11,2223.71,2245.13,1896714
2025-04-01 00:00:00+05:30,2241.45,2286.97,2230.79,2263.99,517741
2025-04-02 00:00:00+05:30,2268.35,2306.26,2243.92,2297.1,591993
2025-04-03 00:00:00+05:30,2268.35,2355.75,2268.3,2337.23,1055406
2025-04-04 00:00:00+05:30,2321.87,2336.51,2244.84,2263.41,1258125
2025-04-07 00:00:00+05:30,2084.44,2170.68,2079.55,2145.18,1616505
2025-04-08 00:00:00+05:30,2200.73,2230.79,2157.1,2215.95,1262899
2025-04-09 00:00:00+05:30,2196.56,2209.99,2147.6,2168.64,1033160
2025-04-11 00:00:00+05:30,2232.77,2271.99,2211.4,2250.56,1012355
2025-04-15 00:00:00+05:30,2302.53,2365.54,2287.02,2344.41,1181168
2025-04-16 00:00:00+05:30,2326.76,2353.91,2310.19,2341.89,917961
2025-04-17 00:00:00+05:30,2344.21,2373.88,2319.01,2344.31,1087997
2025-04-21 00:00:00+05:30,2352.07,2389.68,2322.4,2368.16,807190
2025-04-22 00:00:00+05:30,2383.87,2407.62,2366.51,2370.88,790695
2025-04-23 00:00:00+05:30,2384.93,2398.31,2347.32,2378.73,693422
2025-04-24 00:00:00+05:30,2375.24,2386.29,2351.1,2367.97,615477
2025-04-25 00:00:00+05:30,2375.34,2384.45,2252.6,2282.46,1459341
2025-04-28 00:00:00+05:30,2274.41,2328.7,2266.27,2297.49,702869
2025-04-29 00:00:00+05:30,2319.01,2326.76,2254.63,2259.48,691842
2025-04-30 00:00:00+05:30,2260.26,2268.6,2215.27,2231.08,863824
2025-05-02 00:00:00+05:30,2278.19,2300.01,2219.54,2224.19,2020391
2025-05-05 00:00:00+05:30,2242.03,2420.8,2227.68,2380.57,4360247
2025-05-06 00:00:00+05:30,2379.12,2388.04,2271.99,2282.17,1572682
2025-05-07 00:00:00+05:30,2244.36,2306.89,2244.36,2281.3,1044513
2025-05-08 00:00:00+05:30,2289.92,2295.55,2191.04,2215.56,1423507
2025-05-09 00:00:00+05:30,2171.65,2203.74,2164.86,2182.31,1037664
2025-05-12 00:00:00+05:30,2278.29,2359.05,2244.36,2351.29,2214618
2025-05-13 00:00:00+05:30,2351.0,2379.99,2331.61,2366.71,1872313
2025-05-14 00:00:00+05:30,2370.29,2406.16,2355.95,2386.78,798817
2025-05-15 00:00:00+05:30,2388.23,2449.69,2375.92,2443.1,1603739
2025-05-16 00:00:00+05:30,2451.83,2505.34,2439.42,2477.03,1692790
2025-05-19 00:00:00+05:30,2492.84,2500.11,2458.61,2463.07,702435
2025-05-20 00:00:00+05:30,2467.34,2486.54,2416.44,2425.26,647790
2025-05-21 00:00:00+05:30,2433.12,2447.47,2407.91,2424.1,545892
2025-05-22 00:00:00+05:30,2424.1,2444.94,2390.07,2411.69,935454
2025-05-23 00:00:00+05:30,2422.74,2470.34,2414.5,2462.49,998896
2025-05-26 00:00:00+05:30,2471.31,2490.51,2463.75,2469.96,570315
2025-05-27 00:00:00+05:30,2468.21,2490.7,2449.02,2462.78,531144
2025-05-28 00:00:00+05:30,2480.91,2480.91,2433.41,2438.25,594118
2025-05-29 00:00:00+05:30,2459.29,2480.91,2434.38,2463.27,827570
2025-05-30 00:00:00+05:30,2472.19,2485.76,2437.09,2443.01,706140
2025-06-02 00:00:00+05:30,2449.89,2485.76,2438.16,2441.94,1040466
2025-06-03 00:00:00+05:30,2434.38,2435.83,2377.18,2395.5,993010
2025-06-04 00:00:00+05:30,2404.32,2426.62,2366.61,2413.44,570062
2025-06-05 00:00:00+05:30,2418.87,2452.89,2411.59,2427.98,694399
2025-06-06 00:00:00+05:30,2438.16,2475.39,2427.59,2456.87,660846
2025-06-09 00:00:00+05:30,2467.34,2524.64,2447.47,2503.31,1765027
2025-06-10 00:00:00+05:30,2520.66,2581.93,2499.04,2533.36,2149650
2025-06-11 00:00:00+05:30,2549.75,2550.62,2484.89,2502.43,768895
2025-06-12 00:00:00+05:30,2512.42,2522.41,2452.8,2466.08,985159
2025-06-13 00:00:00+05:30,2421.77,2439.22,2384.93,2431.37,717772
2025-06-16 00:00:00+05:30,2423.71,2485.08,2386.87,2466.37,986564
2025-06-17 00:00:00+05:30,2457.64,2462.1,2403.35,2412.56,725481
2025-06-18 00:00:00+05:30,2415.86,2419.74,2370.78,2384.06,688039
2025-06-19 00:00:00+05:30,2391.04,2393.56,2331.71,2346.74,709871
2025-06-20 00:00:00+05:30,2353.91,2386.19,2341.31,2373.69,3097055
2025-06-23 00:00:00+05:30,2363.6,2416.54,2347.12,2396.57,815417
2025-06-24 00:00:00+05:30,2427.59,2466.95,2423.91,2429.14,1027767
2025-06-25 00:00:00+05:30,2443.01,2464.04,2435.44,2450.08,950346
2025-06-26 00:00:00+05:30,2457.64,2514.46,2445.24,2507.28,1381792
2025-06-27 00:00:00+05:30,2508.74,2599.77,2503.21,2565.55,4176770
2025-06-30 00:00:00+05:30,2569.14,2572.92,2526.38,2539.47,716685
2025-07-01 00:00:00+05:30,2544.8,2564.29,2523.57,2541.8,752149
2025-07-02 00:00:00+05:30,2553.62,2565.26,2533.85,2549.94,640968
2025-07-03 00:00:00+05:30,2553.62,2563.32,2525.61,2531.52,518547
2025-07-04 00:00:00+05:30,2537.14,2537.14,2503.4,2519.79,381961
2025-07-07 00:00:00+05:30,2522.6,2525.9,2493.52,2497.49,425132
2025-07-08 00:00:00+05:30,2507.09,2520.66,2494.49,2512.23,368960
2025-07-09 00:00:00+05:30,2519.69,2530.26,2491.58,2504.18,409372
2025-07-10 00:00:00+05:30,2511.94,2524.54,2496.42,2502.24,316214
2025-07-11 00:00:00+05:30,2496.42,2512.81,2474.03,2480.62,402941
2025-07-14 00:00:00+05:30,2477.03,2525.31,2465.89,2502.53,553474
2025-07-15 00:00:00+05:30,2509.03,2527.35,2497.39,2518.92,391368
2025-07-16 00:00:00+05:30,2523.08,2539.57,2516.3,2528.9,708256
2025-07-17 00:00:00+05:30,2532.29,2573.5,2525.8,2536.75,810503
2025-07-18 00:00:00+05:30,2532.29,2546.55,2505.34,2516.88,495048
2025-07-21 00:00:00+05:30,2517.07,2544.8,2506.12,2539.57,381421
2025-07-22 00:00:00+05:30,2545.87,2549.75,2502.82,2508.83,399238
2025-07-23 00:00:00+05:30,2521.34,2545.77,2514.36,2534.72,326384
2025-07-24 00:00:00+05:30,2535.59,2544.12,2515.81,2528.8,261770
2025-07-25 00:00:00+05:30,2525.51,2537.14,2466.47,2472.28,437977
2025-07-28 00:00:00+05:30,2471.22,2506.12,2435.93,2445.33,441893
2025-07-29 00:00:00+05:30,2451.83,2479.36,2430.98,2470.15,438151
2025-07-30 00:00:00+05:30,2470.15,2474.71,2447.95,2455.61,270312
2025-07-31 00:00:00+05:30,2433.31,2443.1,2348.67,2356.53,1503495
2025-08-01 00:00:00+05:30,2351.0,2370.29,2261.81,2279.16,1007072
2025-08-04 00:00:00+05:30,2287.98,2302.24,2266.85,2291.47,594569
2025-08-05 00:00:00+05:30,2297.68,2297.68,2245.33,2257.16,594895
2025-08-06 00:00:00+05:30,2262.68,2276.25,2225.94,2230.11,651461
2025-08-07 00:00:00+05:30,2220.12,2224.97,2135.58,2181.15,1577549
2025-08-08 00:00:00+05:30,2178.43,2191.91,2098.74,2111.64,2633084
2025-08-11 00:00:00+05:30,2128.99,2231.75,2116.39,2213.72,2451081
2025-08-12 00:00:00+05:30,2210.52,2244.07,2197.82,2218.38,1109379
2025-08-13 00:00:00+05:30,2228.85,2244.26,2176.88,2210.52,859919
2025-08-14 00:00:00+05:30,2218.18,2233.69,2198.5,2211.98,1029525
2025-08-18 00:00:00+05:30,2239.12,2287.98,2229.82,2262.39,1019747
2025-08-19 00:00:00+05:30,2268.5,2322.5,2243.49,2315.52,1103093
2025-08-20 00:00:00+05:30,2307.37,2332.58,2299.72,2314.26,804577
2025-08-21 00:00:00+05:30,2314.26,2323.86,2299.04,2304.66,455775
2025-08-22 00:00:00+05:30,2297.58,2303.79,2250.17,2253.96,602599
2025-08-25 00:00:00+05:30,2264.43,2276.74,2229.82,2232.63,559529
2025-08-26 00:00:00+05:30,2233.69,2238.83,2180.76,2202.67,1105277
2025-08-28 00:00:00+05:30,2202.57,2256.86,2186.19,2205.77,936444
2025-08-29 00:00:00+05:30,2213.33,2219.83,2171.65,2176.2,820744
2025-09-01 00:00:00+05:30,2190.07,2218.18,2183.38,2214.5,439036
2025-09-02 00:00:00+05:30,2221.09,2231.75,2194.91,2204.8,497062
2025-09-03 00:00:00+05:30,2215.27,2223.03,2194.04,2218.86,457592
2025-09-04 00:00:00+05:30,2239.41,2246.59,2205.58,2209.26,405057
2025-09-05 00:00:00+05:30,2205.58,2223.51,2179.4,2211.78,456954
2025-09-08 00:00:00+05:30,2220.12,2262.68,2216.24,2240.38,559896
2025-09-09 00:00:00+05:30,2249.21,2254.05,2226.91,2241.06,381059
2025-09-10 00:00:00+05:30,2258.9,2274.32,2254.15,2268.79,402781
2025-09-11 00:00:00+05:30,2276.35,2344.89,2268.79,2325.6,2178361
2025-09-12 00:00:00+05:30,2343.15,2347.71,2314.26,2319.01,550778
2025-09-15 00:00:00+05:30,2319.01,2329.48,2305.53,2310.67,307513
2025-09-16 00:00:00+05:30,2336.46,2342.08,2315.13,2326.18,776679
2025-09-17 00:00:00+05:30,2343.25,2343.25,2318.04,2328.7,530544
2025-09-18 00:00:00+05:30,2340.82,2363.6,2315.52,2328.7,725880
2025-09-19 00:00:00+05:30,2418.87,2500.3,2390.85,2446.98,8215841
2025-09-22 00:00:00+05:30,2457.64,2577.86,2445.14,2549.26,7244036
2025-09-23 00:00:00+05:30,2561.96,2612.76,2513.87,2594.73,5786600
2025-09-24 00:00:00+05:30,2573.98,2594.34,2534.62,2539.86,1774947
2025-09-25 00:00:00+05:30,2544.9,2567.1,2488.67,2497.78,1536570
2025-09-26 00:00:00+05:30,2494.29,2525.51,2457.64,2466.08,1070473
