timestamp,open,high,low,close,volume
2025-03-25 00:00:00+05:30,435.98,440.5,432.0,434.0,36712165
2025-03-26 00:00:00+05:30,435.0,435.2,425.98,428.98,15084580
2025-03-27 00:00:00+05:30,428.8,430.28,422.37,425.73,47106120
2025-03-28 00:00:00+05:30,427.86,435.98,427.8,434.24,18361265
2025-04-01 00:00:00+05:30,434.86,435.7,427.18,429.18,18754695
2025-04-02 00:00:00+05:30,428.2,432.13,427.93,430.92,10660960
2025-04-03 00:00:00+05:30,425.8,430.34,425.43,426.52,8470190
2025-04-04 00:00:00+05:30,426.18,429.26,423.63,426.39,18942015
2025-04-07 00:00:00+05:30,403.74,416.72,400.16,407.57,35695245
2025-04-08 00:00:00+05:30,412.49,415.98,407.6,411.03,20471695
2025-04-09 00:00:00+05:30,410.8,413.0,408.42,410.54,19597890
2025-04-11 00:00:00+05:30,413.0,427.9,411.7,422.24,27973445
2025-04-15 00:00:00+05:30,429.0,429.4,419.92,424.04,28178320
2025-04-16 00:00:00+05:30,424.0,430.32,422.66,424.68,14498895
2025-04-17 00:00:00+05:30,423.0,438.78,419.54,437.62,26943160
2025-04-21 00:00:00+05:30,439.0,452.24,435.08,448.28,24432490
2025-04-22 00:00:00+05:30,449.8,460.38,449.08,453.76,33664915
2025-04-23 00:00:00+05:30,457.0,458.0,444.0,445.4,17619395
2025-04-24 00:00:00+05:30,443.6,447.58,442.74,444.6,20842685
2025-04-25 00:00:00+05:30,444.0,446.68,435.64,440.88,10680015
2025-04-28 00:00:00+05:30,439.4,446.36,437.88,445.12,12190890
2025-04-29 00:00:00+05:30,445.12,449.4,439.76,441.0,15291325
2025-04-30 00:00:00+05:30,442.78,446.2,437.64,441.62,23114585
2025-05-02 00:00:00+05:30,440.8,444.72,434.24,437.04,13395780
2025-05-05 00:00:00+05:30,421.02,426.76,411.6,416.98,44108085
2025-05-06 00:00:00+05:30,417.2,418.28,413.0,414.8,17025485
2025-05-07 00:00:00+05:30,412.74,420.36,410.9,418.98,18697280
2025-05-08 00:00:00+05:30,419.8,427.74,418.98,422.52,34624355
2025-05-09 00:00:00+05:30,415.0,424.0,415.0,420.62,23271500
2025-05-12 00:00:00+05:30,426.8,432.72,425.22,429.0,15109370
2025-05-13 00:00:00+05:30,427.0,429.22,420.22,423.12,21539120
2025-05-14 00:00:00+05:30,422.2,423.98,416.8,418.48,10687970
2025-05-15 00:00:00+05:30,417.02,422.4,413.08,421.28,21311795
2025-05-16 00:00:00+05:30,419.98,422.98,418.02,421.64,10289540
2025-05-19 00:00:00+05:30,420.4,424.8,420.08,422.24,7528520
2025-05-20 00:00:00+05:30,422.96,423.58,416.94,418.02,19545490
2025-05-21 00:00:00+05:30,419.0,419.26,412.0,414.26,10708700
2025-05-22 00:00:00+05:30,414.8,415.52,410.14,413.16,16446640
2025-05-23 00:00:00+05:30,413.16,421.86,413.16,420.16,8254765
2025-05-26 00:00:00+05:30,418.02,422.4,417.02,417.86,10201425
2025-05-27 00:00:00+05:30,418.0,419.8,412.24,415.48,17299700
2025-05-28 00:00:00+05:30,415.0,416.08,412.68,414.86,8173180
2025-05-29 00:00:00+05:30,415.46,419.2,411.0,416.32,24936910
2025-05-30 00:00:00+05:30,416.32,418.04,413.1,414.94,49038640
2025-06-02 00:00:00+05:30,413.4,415.16,410.24,412.72,13505700
2025-06-03 00:00:00+05:30,414.0,415.16,406.84,408.9,32319090
2025-06-04 00:00:00+05:30,409.42,411.7,408.16,409.26,11655570
2025-06-05 00:00:00+05:30,410.96,411.28,406.84,407.98,18626660
2025-06-06 00:00:00+05:30,408.78,416.98,406.76,414.68,22121620
2025-06-09 00:00:00+05:30,422.2,428.48,418.0,427.64,28895440
2025-06-10 00:00:00+05:30,429.34,434.58,427.64,430.22,24578710
2025-06-11 00:00:00+05:30,429.8,432.14,426.6,429.06,8910305
2025-06-12 00:00:00+05:30,429.06,429.76,424.44,425.36,14890860
2025-06-13 00:00:00+05:30,414.4,424.4,414.4,421.48,22336370
2025-06-16 00:00:00+05:30,421.58,428.94,417.76,427.8,14707980
2025-06-17 00:00:00+05:30,427.8,431.16,426.04,427.36,15541500
2025-06-18 00:00:00+05:30,425.0,427.48,421.74,426.48,19503255
2025-06-19 00:00:00+05:30,427.9,430.94,426.62,429.28,17025995
2025-06-20 00:00:00+05:30,429.0,435.2,426.26,433.96,16863180
2025-06-23 00:00:00+05:30,431.62,437.94,430.24,436.82,8603070
2025-06-24 00:00:00+05:30,441.6,446.72,438.28,444.72,28022600
2025-06-25 00:00:00+05:30,444.6,444.72,438.2,439.66,17877145
2025-06-26 00:00:00+05:30,440.48,442.0,436.0,440.78,28350635
2025-06-27 00:00:00+05:30,442.0,443.46,436.52,441.58,48247195
2025-06-30 00:00:00+05:30,441.58,441.8,430.9,432.7,18638285
2025-07-01 00:00:00+05:30,432.7,437.3,431.86,436.72,20128770
2025-07-02 00:00:00+05:30,437.0,439.44,432.2,433.82,9382555
2025-07-03 00:00:00+05:30,427.82,430.38,424.38,425.32,23336995
2025-07-04 00:00:00+05:30,424.8,427.46,422.2,425.96,8431075
2025-07-07 00:00:00+05:30,426.0,431.36,424.36,429.96,10852925
2025-07-08 00:00:00+05:30,437.0,448.3,435.24,444.9,37631455
2025-07-09 00:00:00+05:30,443.4,446.82,442.8,445.86,10104510
2025-07-10 00:00:00+05:30,445.82,448.54,437.38,440.76,28609065
2025-07-11 00:00:00+05:30,440.36,445.0,439.72,444.12,13395830
2025-07-14 00:00:00+05:30,444.78,445.4,439.46,440.76,11976685
2025-07-15 00:00:00+05:30,442.0,446.72,436.38,437.62,14870715
2025-07-16 00:00:00+05:30,436.82,438.0,431.2,435.88,11438515
2025-07-17 00:00:00+05:30,435.0,438.34,433.34,434.16,10897805
2025-07-18 00:00:00+05:30,433.52,433.6,426.2,428.1,12832715
2025-07-21 00:00:00+05:30,427.62,433.52,426.04,433.04,9135495
2025-07-22 00:00:00+05:30,434.4,435.0,429.0,432.04,7822810
2025-07-23 00:00:00+05:30,434.2,435.96,431.24,434.08,13952705
2025-07-24 00:00:00+05:30,433.08,434.36,428.0,428.42,10292000
2025-07-25 00:00:00+05:30,427.82,429.98,423.66,424.92,8727375
2025-07-28 00:00:00+05:30,405.06,411.06,392.0,393.32,69123495
2025-07-29 00:00:00+05:30,393.4,395.94,390.6,394.54,25219670
2025-07-30 00:00:00+05:30,393.22,396.18,391.4,391.94,17949955
2025-07-31 00:00:00+05:30,388.24,399.72,387.0,395.72,21519590
2025-08-01 00:00:00+05:30,396.6,401.4,394.42,398.48,13361865
2025-08-04 00:00:00+05:30,397.4,401.4,396.42,399.4,7716305
2025-08-05 00:00:00+05:30,401.6,401.6,398.96,400.6,12106660
2025-08-06 00:00:00+05:30,400.6,405.12,398.54,400.48,13311395
2025-08-07 00:00:00+05:30,396.2,399.1,393.0,398.42,72760995
2025-08-08 00:00:00+05:30,398.78,399.9,389.64,390.54,10928645
2025-08-11 00:00:00+05:30,392.8,404.8,391.28,395.18,11012565
2025-08-12 00:00:00+05:30,395.0,397.18,391.28,391.8,7889120
2025-08-13 00:00:00+05:30,393.6,399.26,392.44,397.54,13733665
2025-08-14 00:00:00+05:30,397.6,398.7,395.1,395.64,9922965
2025-08-18 00:00:00+05:30,399.58,405.2,399.42,400.28,21519720
2025-08-19 00:00:00+05:30,398.8,406.5,398.5,405.98,15558845
2025-08-20 00:00:00+05:30,404.1,404.84,401.1,403.5,13134705
2025-08-21 00:00:00+05:30,407.8,407.8,402.58,403.56,14493935
2025-08-22 00:00:00+05:30,402.04,403.72,396.04,397.32,8958465
2025-08-25 00:00:00+05:30,397.4,399.76,395.34,396.66,11849075
2025-08-26 00:00:00+05:30,395.6,396.78,392.24,393.14,18550690
2025-08-28 00:00:00+05:30,391.0,393.6,388.22,388.94,17989700
2025-08-29 00:00:00+05:30,390.04,396.98,390.04,392.06,15371790
2025-09-01 00:00:00+05:30,392.06,394.56,391.04,393.72,7891610
2025-09-02 00:00:00+05:30,393.2,395.04,388.08,388.5,12917095
2025-09-03 00:00:00+05:30,388.8,392.76,386.22,392.04,20037270
2025-09-04 00:00:00+05:30,392.2,394.34,389.3,389.94,9457295
2025-09-05 00:00:00+05:30,389.94,391.46,387.42,389.1,9906260
2025-09-08 00:00:00+05:30,388.5,392.3,386.3,390.02,12527790
2025-09-09 00:00:00+05:30,391.2,393.18,387.96,392.08,15873920
2025-09-10 00:00:00+05:30,396.98,397.78,393.16,394.66,42604510
2025-09-11 00:00:00+05:30,395.4,397.0,392.66,394.46,11816335
2025-09-12 00:00:00+05:30,394.64,397.0,393.2,394.46,18077285
2025-09-15 00:00:00+05:30,393.6,396.32,392.98,394.16,13098130
2025-09-16 00:00:00+05:30,395.28,406.1,394.64,404.34,20084385
2025-09-17 00:00:00+05:30,405.8,410.54,404.06,410.06,23917190
2025-09-18 00:00:00+05:30,410.0,412.26,408.44,410.92,17420580
2025-09-19 00:00:00+05:30,410.92,410.92,405.48,406.2,22431125
